"id","precio_soles","precio_dolares","mantenimiento","direccion","ubicacion","area_total","dormitorios","banos","estacionamientos","descripcion","url","site"
12372,2184000,650000,0,no informado,"Barranco, Lima",255,3,4,2,"Lindo Depa en venta en Malecón Souza, una de las zonas más emblemáticas y hermosas del distrito de Barranco. Disfruta de una vista increíble y una ubicación privilegiada, cerca de todos los servicios, restaurantes, bares, tiendas y actividades que Barranco tiene para ofrecer. Distribución: flat 2do piso 255. 87 mts. * Ascensor directo. * Sala y comedor. * ⁠Baño de visitas. * ⁠Dormitorio principal con closet + walking closet. * Terraza con vista al malecón. * Baño principal completo. * Sala de estar. * 2 dormitorios secundarios con baño completo incorporado y walking closet. * ⁠Amplia cocina. * ⁠Zona de lavanderia/servicio. * Cochera para 2 autos. Este departamento es el lugar perfecto para aquellos que buscan un hogar con estilo y comodidad en uno de los barrios más vibrantes de Lima. No te pierdas la oportunidad de hacerlo tuyo. Contáctame para más información y para programar una visita. El precio publicado en soles es referencial y puede variar segun el tipo de cambio vigente al momento de la transacción",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-barranco-lima-3-dormitorios-148314421?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=7,urbania
12373,0,0,300,no informado,"Barranco, Lima",73,2,2,2,"Maravilloso departamento en la entrada a Barranco. Sala comedor con salida a balcón con linda vista hacia el Morro Solar y las playas de Chorrillos. Cocina integrada equipada con cocina y horno empotrados, y refrigeradora. Reposteros altos y bajos con tablero de cuarzo blanco, mesa isla de excelente tamaño, lavadero doble. Dos dormitorios muy ventilados e iluminados. Dormitorio principal con baño incoporado y amplio closet. Dormitorio secundario de gran tamaño con closet de pared y pared y área de escritorio adicional. Sala de estar o área de trabajo separada, lo que da independencia. Baño secundario completo con ducha y puerta de vidrio. Closet de limpieza con lavaseca y termo tanque (incluidos). Acabados de primera en todo el departamento y edificio. Antiguedad: 2 años. Incluye 2 cocheras en línea techadas. Mantenimiento de S/ 300.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-barranco-lima-2-dormitorios-66710184?n_src=Listado&n_pills=Gimnasio&n_pg=52&n_pos=8,urbania
12379,2309322,670442,0,no informado,"Chacarilla Del Estanque, San Borja",117,4,5,1,"Dpto. 003 - Chacarilla San Borja. Constructora vende flat de estreno, en edificio de 23 departamentos, que cuenta con Certificación Edge y conexiones de gas natural. El departamento está ubicado en el semisótano y con vista interna. Cuenta con sala, comedor, cocina, terraza, 4 dormitorios principales con w-c y baño incorporado y además de área de servicio completo. Precio incluye estacionamiento. Entrega: inmediata",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-san-borja-4-dormitorios-149167541?n_src=Listado&n_pg=52&n_pos=14,urbania
14924,0,209000,0,"Departamento en Calle Las Casas 179, San Isidro, Perú","Corpac, San Isidro, Lima",83,2,2,0,"Departamento 2 dormitorios San Isidro moderno ubicado estratégicamente cerca del centro financiero, con excelente conectividad...",https://www.laencontre.com.pe/inmueble/bc90-c046-19d30de-5d9f0a73b376-71f1,laencontre
12374,666000,198000,500,no informado,"Aurora, Miraflores",117,3,3,2,"Características Generales precio total: S/720, 000 O $us 214, 500. 00 precio departamento: $us 198, 000precio cocheras (2 carros) + depósito: $us 16, 500Área Total: 117. 00 m²N° de Piso: 4 (Vista externa) N° Dormitorios: 3 DormitoriosN° Baños: 3 Baños cochera: 02 (incluido en el precio) 01 depósito amplioservicio de luz independiente en la zonafrente a la Av Tomás Marsano y a unas cuadras de Av Manuel Villarán y Av Roca y Boloña. Cerca al Óvalo Higuereta y al Wong de la Aurora o cc Open plaza Angamos. el edificioen buen estado y deseable en un lugar único por su ubicación, tranquilidad con una calidad de construcción excelente. Departamento ubicado en el piso 4, con ascensor y vista externa (con ventanas antiruido), la cual es un beneficio debido a que evita los ruidos molestos del exterior. Cuenta con una hermosa área de terraza y una parrilla ya empotrada, características internas del departamento: dormitorios: 3 Dormitorios amplios, luminoso y bien ventilado. Aparte del dormitorio y baño de servicio. sala-comedor: caracterizado por ser iluminado y amplio. Tiene piso laminado en excelente estado. cocina: Caracterizado por ser estilo americana y luminosa, con pisos cerámico y cuenta con muebles bajos y altos de melamine. Esta totalmente equipada con encimera, horno empotrado y campana extractora. &amp;gt; Área de lavandería. baño: En referencia al baño están bien implementados y en buen estado, el principal cuenta con uno propio, los secundarios comparten un baño y aparte hay un baño de visitas. ¡Esto es lo que estabas buscando! Vive con la comodidad y tranquilidad que mereces, en una zona y departamento exclusivo. Llámame para concertar una visita a tu futuro hogar.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-aurora-miraflores-3-dormitorios-146890614?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=9,urbania
12375,814000,220000,400,no informado,"Higuereta, Santiago de Surco",110,4,4,2,"Vendo precioso departamento, 110 mt2, amplia sala comedor, vista A la calle, con balcón, medio baño de visita, espaciosa cocina con reposteros altos Y bajos, tableros de granito, lavandería, cuarto Y baño de servicio, 3 dormitorios con closets, el principal con baño incorporado completo, Y walking closet un 2do baño A compartir por los dormitorios secundarios acabados de lujo edificio moderno 4 años de antigÜedad con ascensor Y amplia recepción incluyen 2 cocheras precio us$ 220, 000 dolares negociables, citas inmediatas señora martínez Ver datos",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-higuereta-santiago-de-surco-4-dormitorios-146568329?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=52&n_pos=10,urbania
12376,459000,135000,0,no informado,"Magdalena, Lima",85,3,2,0,"Departamento en Venta en Magdalena del Mar con Vista Parcial al Mar – Excelente Ubicación. Vive en una de las zonas más atractivas de Magdalena del Mar, a pocos minutos del malecón y con rápido acceso a la Av. Brasil. Este acogedor departamento se encuentra en un piso alto, lo que le brinda vista parcial al mar, excelente ventilación y abundante luz natural durante todo el día. Su distribución funcional y ambientes bien iluminados lo convierten en una excelente opción tanto para vivir como para invertir en una zona de alta demanda y constante valorización. Características del Departamento. Área total: 85. 53 m² Ubicado en piso 6 con vista hacia la Av. Brasil. Sala – comedor con excelente iluminación natural y salida a balcón y vista parcial al mar. 2 balcones que brindan mayor ventilación y amplitud. 3 dormitorios bien iluminados con clósets. Dormitorio principal con baño privado. Segundo baño completo para visitas y dormitorios secundarios. Cocina cerrada con muebles altos y bajos. Área de lavandería espaciosa. Terma instalada (no cuenta con gas Calidda) Ambientes funcionales y bien distribuidos. Características del Edificio. 2 ascensores. Recepción y seguridad 24 horas. Edificio Pet Friendly. Mantenimiento: S/ 350 aprox. (incluye consumo de agua) Ubicación. Jr. Sáenz Peña 525 – Magdalena del Mar. A pocos minutos del malecón y áreas verdes. Cerca de parques, comercios y servicios. Fácil acceso a Av. Brasil y principales vías de la ciudad. Zona tranquila y residencial. Ideal para familias que buscan comodidad y ubicación estratégica, así como para inversionistas que desean adquirir una propiedad en una zona con alta valorización. Citas disponibles a partir del 20 de marzo.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-magdalena-lima-3-dormitorios-149179573?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=11,urbania
12377,448800,132000,0,no informado,"Breña, Lima",113,3,2,1,"? Un departamento que se siente como casa – vive en nuevo azcona, breñasi sueñas con un hogar cómodo, amplio y con el encanto de una casa, este departamento en primer piso es para ti. Ubicado en la tranquila y bien conectada Urbanización Nuevo Azcona, ofrece espacios pensados para disfrutar cada momento con tu familia.? Distribución ideal para tu día a día: Amplia sala comedor, iluminada y acogedora, perfecta para compartir con quienes más quieres. Cocina con reposteros altos y bajos y un práctico desayunador que invita a disfrutar las mañanas. Patio y lavandería con ventilación natural. Tres dormitorios, el principal con baño incorporado y los otros dos comparten un baño completo. Patio interior, perfecto para crear un rincón de relax, lectura o área verde.?? Detalles que marcan la diferencia cochera disponible, closets empotrados, luminarias, instalación a gas natural y terma. Todo listo para habitar desde el primer día.? Además, en el quinto piso podrás disfrutar de una amplia área común con sala, comedor, parrilla y baño, ideal para reuniones y momentos especiales.? Vive en Breña, Urbanización Nuevo Azcona, con la tranquilidad de un barrio residencial y la cercanía a todo: avenidas principales, colegios, comercios y transporte.? Más que un departamento, es un hogar con alma de casa.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-brena-lima-3-dormitorios-149310236?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=12,urbania
12378,491000,141000,300,no informado,"Santiago de Surco, Lima",57,2,2,1,"Proxima entrega -exclusivos departamentos estrategicamente ubicados en. Castilla 334 Surco, limite de miraflores, barranco. Es un edificio residencial en una de las zonas más. tranquilas y además céntrica de Santiago de Surco, a pocos. pasos de Barranco y Miraflores, con salida directa a la Vía. Expresa. Dptos de 1, 2, 3 dorms de 41 M2 A 81M2. areas comunes; piscina, gym, co working, lobby, sum, parrilla, terraza, juego para ninos, lounge bar, estacionamiento de bicis. financia cualquier banco. Entrega dic-2025. Precios de 3 dorms 73. 30m2 vista externa nuevos soles desde 658’000. 00 piso 8. Precios de 2 dorms 57. 00 m2 vista Interna nuevos soles desde 491’000. 00 piso 18. Precios de 1 dorm 42. 6 m2 Vista Externa nuevos soles desde 397, 000 piso 18- precios referenciales en dolare, precios de venta en soles. Precios cochera usd 13, 000 extras. no paga alcabala. En construccion entrega dic25. Consultas; whatsapp Ver datos, Ver datos, Ver datos",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-145486860?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=13,urbania
12380,1536000,415000,775,no informado,"Chacarilla Del Estanque, Santiago de Surco",214,3,3,2,"Hermoso departamento en venta, en Chacarilla, con una linda vista exterior, iluminado, amplio, ubicado en el tercer piso, ventilado, cada dormitorio tiene su baño incorporado, pisos de madera estructurada, porcelanato y cerámica, excelente ubicación, a una cuadra del parque Bella Luz, cerca del centro comercial Caminos del Inca. El departamento se encuentra en perfecto estado. La sala y comedor súper amplios, con balcón-terraza y vista exterior, ascensor directo al departamento, medio baño de visita, cocina con isla y mesón de granito, horno y cocina empotrados, pisos de porcelanato, lavandería con tendal, cuarto y baño de servicio, sala de estar o sala de tv (family room), 3 dormitorios, el principal con walk-in closet y baño incorporado, los otros dos dormitorios tienen baño incorporado, 2 estacionamientos paralelos, guardianía 24/7, acceso para minusválidos en el estacionamiento. Ver video adjunto. El tipo de cambio es referencial.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-143505655?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=15,urbania
12381,279620,82000,0,no informado,"La Florida, Rímac",108,3,2,0,"Departamento flat de 108 m² con balcón – 3er piso | Rímac. Se vende amplio departamento flat ubicado en 3er piso, con excelente distribución y buena iluminación natural. Cuenta con: ️ Balcón con frente exterior. ️ Sala comedor amplia. ️ Cocina funcional. ️ Área de lavandería. ️ 3 dormitorios cómodos. ️ 2 baños completos. Ubicación: Calle 12 de La Florida – Rímac. ️ A pocos pasos del parque Juan Ríos. ️ A minutos de la Av. Samuel Alcázar. ️ Cerca de zona comercial y servicios. ️ A solo 20 minutos del Centro de Lima. El inmueble cuenta con: ️ 2 ingresos vehiculares. ️ Acceso peatonal seguro. ️ Entorno tranquilo y organizado. Ideal para familias que buscan amplitud y buena ubicación.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-la-florida-rimac-3-dormitorios-149479045?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=52&n_pos=16,urbania
12382,318000,95000,0,no informado,"Salamanca De Monterrico, Ate Vitarte",64,2,1,1,"Lindo departamento vista A la calle 4to piso sin ascensor amplia sala comedor espaciosa Y bien ventilada cocina con reposteros altos Y bajos tipo americana lavandería separada de la cocina 2 dormitorios con clóset un baño completo con ducha de hidromasajes cuenta con cochera para camioneta, zona privilegiada de salamanca A una cuadra de avenida paracas cerca parques colegios A 10 minutos del jockey plaza precio us$ 95, 000 citas inmediatas sra. Miluzka martínez",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-salamanca-de-monterrico-ate-vitarte-2-dormitorios-148674823?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=17,urbania
12383,1278000,360000,300,no informado,"Santiago de Surco, Lima",288,3,2,2,"Dúplex urb. Valle hermoso- surco (revisar horario de visita al final) 2 estacionamientoslindo y bien distribuido Dúplex de 3 dormitorios en zona estratégicaExclusivo dúplex de 3 dormitorios con estacionamiento lineal para 2 autos y vista a la calle, ubicado en el piso 5 de un edificio de solo 5 departamentos. ¡Uno por piso! Cuenta con ascensor directo con llave, puerta principal con clave y ventanas anti-ruido. Ubicación privilegiada: cerca de avenidas principales (Primavera, Encalada, Alonso de Molina), universidades (upc, esan, centrum, udep), colegios, bancos, restaurantes, centros comerciales, iglesias ¡y mucho más! áreas- Construida: 185 m2- Libre: 103 m2- Ocupada: 288 m2- Antigüedad: 15 añosdistribuciónprimer nivel: - Ascensor directo al departamento- Amplia sala -comedor con balcón- Baño de visitas- Cocina cerrada con despensa o depósito- Dormitorio principal muy amplio para cama King con baño incorporado, closet y Walk-in closet- 2 dormitorios secundarios para cama Queen, ambos con closets- 1 baño completo compartido- EstudioSegundo nivel: - Área de servicio completa (cuarto y baño) - Lavandería independiente- Depósito- Gran zona de parrilla con techo sol y sombra- Segundo baño de visitas- Techo reforzado para instalar jacuzzi y espacio suficiente para habilitar un dormitorio adicional. - Pet friendly Mantenimiento S/. 300. 00Visitas: viernes y sábados de 10 am a 5. 30 pm ¡Citify tiene lo que estás buscando!",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-147506502?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=18,urbania
12384,2164000,580000,450,no informado,"Cayma, Arequipa",298,4,5,2,"ＨＥＲＭＯＳＯ ＰＥＮＴＨＯＵＳＥ Ａ ＬＡ ＶＥＮＴＡ ＥＮ ＺＯＮＡ ＰＲＩＶＩＬＥＧＩＡＤＡ ＤＥ ＣＡＹＭＡ #Venta de amplia #Penthouse en Urb. Privada de #Cayma. Buena ubicación, para con excelente vista. 02 pisos. Área de terreno 300 m2. Área construida 220 m2 Primer Piso. Área construida 800 m2 Segundo Piso y 200 m2 Área abierta. 04 habitaciones. 06 baños. Cocina con reposteros. Sala-comedor. Lavandería. Terraza. Ascensor. Deposito. Estacionamiento para 02 vehículos. precio: $ 580, 000 dólares. Contáctenos. Ver datos. Whatsapp Ver datos",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-cayma-arequipa-4-dormitorios-143819013?n_src=Listado&n_pills=Parrilla&n_pg=52&n_pos=19,urbania
12385,129500,35000,0,no informado,"Las Casuarinas, Trujillo",35,1,1,0,"_ Minidepartamento tipo loft. _ Ubicado en el primer piso y frente al parque. _ Precio: $35, 000. _ Área: 35. 89 m² distribución: _Sala. _Cocina abierta. _Baño completo.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-casuarinas-trujillo-1-dormitorio-149403617?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=52&n_pos=20,urbania
12386,3060000000,900000,1250,no informado,"San Isidro, Lima",448,6,4,2,"Este departamento en venta, ubicado en San Isidro, piso 19, ofrece un espacio amplio y confortable. Tiene tres niveles, ideal para familias grandes. El primer nivel tiene acceso directo del ascensor, consta de sala, comedor, tres dormitorios, dos baños, uno en el dormitorio principal, cocina, lavandería. Segundo y tercer nivel constituyen un penthouse, con acceso mediante hall de ascensor o escalera que viene del piso inferior, sala, comedor, baño de visita, terraza, cocina con comedor de diario y despensa. Tercer nivel único acceso mediante escalera que viene del piso inferior, amplio ambiente con baño, depósito y pequeña terraza. La propiedad incluye 2 estacionamientos con cocheras paralelas. Dos depósitos. Disfrute de momentos al aire libre en el área de bbq. El edificio cuenta con 2 ascensores, guardianía y video vigilancia, garantizando seguridad las 24 horas. Se permiten mascotas. El departamento se encuentra en el piso 19 y 20 de un edificio con 20 pisos y 40 departamentos en total. Situado en una de las zonas mas privilegiadas de San Isidro, con una espectacular vista. La zona ofrece cercanía a centros comerciales y escuelas, facilitando el acceso a servicios y educación. La seguridad privada y la video vigilancia brindan tranquilidad a los residentes. San Isidro es un distrito residencial y comercial, conocido por su ambiente tranquilo y seguro.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-isidro-lima-5-a-mas-dormitorios-148920515?n_src=Listado&n_pills=Seguridad&n_pg=52&n_pos=21,urbania
12387,160000,45000,0,no informado,"Independencia, Lima",62,3,2,0,"02 departamentos de estreno en casco gris en la mejor zona de independencia. Aprovecha esta oportunidad de inversión o viviendaconstrucción antisísmica, Cuenta con intercomunicador con chapa eléctrica. Acabados de primeraárea: 62 M2precio: - 5to piso: $ 51, 900 Dólares- 4to piso: $ 49, 00 DólaresUbicado en Av. Hurin Cuzco 286, urbanización Tahuantinsuyo, Independencia. Referencia: Costado del colegio 3049 - imperio del tahuantinsuyo. ¡excelente ubicación!, cerca de Mega Plaza, Plaza Vea, Plaza Lima Norte y Terminal Naranjal del Metropolitano. descripción: - Sala – Comedor- Cocina- Lavandería- 01 habitación principal con sshh completo. - 02 habitaciones secundarias. - 01 sshh compartido. Gas domiciliario con 3 puntos de gas. - Cocina eléctrica- Therma eléctrica- Secadora. Somos una empresa especializada en la intermediación inmobiliaria a nivel de todo el Perú. Estamos acreditados por el Ministerio de Vivienda con el código Inmobiliario N° Ver datos-pj-mvcs. Contamos con un equipo de Asesores Inmobiliarios especializados, en la venta de todo tipo de inmuebles como Casas, Departamentos, Locales Comerciales, etc..",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-independencia-lima-3-dormitorios-149462789?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=22,urbania
12388,685220,202130,0,no informado,"Cercado De Yanahuara, Yanahuara",115,3,2,1,"Se vende modernos departamentos desde 202, 130 dolares hasta duplex de 350, 000 dolares, lista de precios en las fotografias. Proyecto de departamentos en Yanahuara, a pocos minutos de la Plaza de Yanahuara, en una zona residencial tradicional, tranquila y con excelente conectividad. Ubicación en esquina, lo que permite mejor iluminación natural, mejor ventilación y una presencia arquitectónica más elegante. Ese detalle, créeme, marca la diferencia tanto para vivir como para invertir. Características del edificio. - 27 departamentos en total. - 23 disponibles actualmente. - Entrega programada para abril 2026. - Diseño moderno y funcional. - Muy buenos acabados (pensados para un público que valora calidad y detalle) La distribución del proyecto ha sido bien pensada para diferentes perfiles de familia: Opciones destacadas. - 02 Penthouse tipo dúplex – ideales si buscas amplitud, independencia de ambientes y esa sensación de casa en altura. - 01 Penthouse tipo flat – todo en un solo nivel, con mayor privacidad y exclusividad. - 05 departamentos en primer nivel con terrazas independientes – perfectos si te gusta tener un espacio exterior propio para parrilla, plantas o zona social sin salir de tu depa. ________________________________________. ¿Por qué Yanahuara? Yanahuara es uno de los distritos con mayor demanda en Arequipa. Tiene un perfil más exclusivo, mejor transitabilidad vehicular y un entorno más ordenado. Además, la cercanía a la Plaza de Yanahuara le da ese equilibrio entre tradición, turismo y vida residencial tranquila. Eso no solo te da calidad de vida… también respalda la valorización en el tiempo. ________________________________________. Entrega en abril 2026. Comprar en esta etapa te permite: - Elegir mejores ubicaciones dentro del edificio. - Asegurar precio antes de culminación. - Planificar financiamiento con calma. Hoy quedan 23 unidades disponibles, pero en edificios bien ubicados la disponibilidad se reduce rápido, sobre todo en tipologías como penthouse y primeros niveles con terraza.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-cercado-de-yanahuara-yanahuara-3-dormitorios-149151658?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=52&n_pos=23,urbania
12389,1587750,435000,1400,no informado,"San Isidro, Lima",184,2,2,2,"Departamento muy iluminado, con excelente distribución. Remodelado en el 2012 (pisos, baños y cocina), espacios grandes, ascensor directo al dpto, acabados de primera. 3 Dormitorios, más sala de estar.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-isidro-lima-2-dormitorios-146683940?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=52&n_pos=24,urbania
12390,570000,159000,200,no informado,"Santiago de Surco, Lima",146,2,3,1,"Se Vende Bonito Departamento, ubicado en Surco, cerca a colegios como Franco Peruano, Trener, Casuarinas, cerca a la panamericana, con accesos rápidos a varias partes de lima, Condominio tranquilo y seguro, vigilancia 24 horas. Piso 5 y 6 cuenta con ascensor. Metraje primer piso 80. 97 m2 y segundo nivel 64. 62 m2. Total metraje: 145. 59 m2. El Departamento se distribuye como sigue: Amplia e iluminada Sala comedor, con pisos en buen estado. 2 dormitorios amplios ambos con closet. Con opción a hacer un tercer dormitorio en primer o segundo piso. 2 baños. Cocina amplia cerrada, con reposteros altos y bajos. Cuenta con un cuarto adicional, que puede ser usado de escritorio o multiusos, o ser un tercer dormitorio. Segundo nivel: Amplia terraza con parrilla. Baño. Lavanderia. Espacio para construir con drywall un cuarto dormitorio, adicional una sala de estar. Bastante espacio para ampliar con drywall. 1 cochera. Precio 159, 000 dólares negociables. Comunicarse al Ver datos.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-144804673?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=52&n_pos=25,urbania
12391,1830834,486924,0,no informado,"Chacarilla Del Estanque, San Borja",231,4,3,2,"Dpto. 402 y 403 - Chacarilla San Borja. Constructora vende ultimos duplex, de Estreno, en edificio de 14 departamentos, que cuenta con Certificación Edge y conexiones de gas natural. El departamento está ubicado en el cuarto piso. En el primer piso está ubicada la sala, comedor, cocina, dormitorio principal con w-c y baño incorporado y 2 dormitorio con baño compartido; en el segundo piso se encuentra una amplia sala de estar, un baño, un dormitorio y terraza, además de área de servicio completa. Entrega: inmediata",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-san-borja-4-dormitorios-144863914?n_src=Listado&n_pg=52&n_pos=26,urbania
12392,1399000,417615,0,no informado,"Santiago de Surco, Lima",217,3,2,2,"Cada ambiente ha sido pensado para brindar confort y practicidad. La amplitud de sus espacios, junto con su distribución inteligente, crean un hogar acogedor y funcional, perfecto para disfrutarlo desde el primer día. Excelente iluminación y zonas sociales perfectas para reuniones hacen de este dúplex una opción única. Características: Área Total: 217. 12 m2. Área Techada: 140 m2. Área Libre y Terrazas: 77 m2. Piso en que se encuentra: 9 (Vista Interna) Cocina: Cerrada, amplia y bien iluminada. Dormitorios: 3. Baños: 2 baños completos + 2 baño de visitas. Antigüedad: De estreno. Ascensores: 2. Disponibilidad: Entrega inmediata. Área de terraza, jardines. Estacionamiento: 02 (Paralelos) Depósitos: Uno de 13 m2 y otro tipo closet de 3. 61m2. zona: Ubicado en una zona residencial de Santiago de Surco, caracterizada por su tranquilidad y fácil acceso a vías principales. La zona cuenta con cercanía a avenidas importantes, comercios, supermercados, colegios, parques y servicios esenciales, lo que permite una vida cómoda y práctica. Un entorno ideal para quienes buscan vivir en Surco con buena conectividad y calidad de vida. Edificio: Edificio de estreno, con un diseño moderno y funcional. Cuenta con portería y vigilancia las 24 horas, brindando seguridad y tranquilidad a sus residentes. Entre sus áreas comunes destacan un lobby de ingreso, una plaza interna, dos salas sum y dos áreas de parrilla, espacios ideales para reuniones sociales, familiares y momentos de descanso en un entorno agradable y bien cuidado. Cocina: La cocina es cerrada, amplia y muy bien iluminada, ideal para quienes disfrutan cocinar con comodidad. Su distribución permite un excelente aprovechamiento del espacio y una circulación fluida, integrándose de manera práctica con el área social del departamento. Dormitorios: El departamento cuenta con tres dormitorios bien distribuidos. El dormitorio principal incluye walk-in closet y baño completo incorporado, brindando privacidad y confort. Los dos dormitorios secundarios cuentan con closet cada uno, buena iluminación y comparten un baño completo, ideal para familia o visitas. Resto de la vivienda: En el primer nivel, el departamento ofrece una sala y comedor amplios y bien iluminados, con balcón, además de un baño de visita. En el segundo nivel, se encuentra una sala de estar, que conecta directamente con una terraza y áreas verdes, perfecta para reuniones sociales. Este nivel también conecta con una lavandería súper espaciosa y cuenta con un medio baño, aportando mayor funcionalidad al inmueble. Este departamento es ideal por: Ser un dúplex de estreno, con entrega inmediata, excelente distribución, terraza, amplios ambientes y áreas comunes que elevan la calidad de vida. Una opción ideal para quienes buscan comodidad, seguridad y vivir en una de las zonas más demandadas de Surco. Contáctame para coordinar una visita y conocer personalmente este excelente dúplex. ¡No dejes pasar esta oportunidad! Para más información con Vanessa Segura al Ver datos.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148915392?n_src=Listado&n_pills=Seguridad&n_pg=52&n_pos=27,urbania
12393,340000,100000,270,no informado,"Barranco, Lima",40,1,1,0,"El distrito de barranco te presenta una excelente oportunidad de inversión de departamento de 40 M2, 1 amplio dormitorio (para cama king) con excelente acabado y a tan solo cuadra y media del Estadio Chipoco y a pocos minutos del Malecón Paul Harris, ubicado en Jirón Maynas. Lugar estratégico, ya que conectamos con vías de fácil acceso como av. Almirante grau, av. El sol este, av. El sol oeste, av. San martin Y av. República de panama. También nos ubicamos a pocas cuadras de la plaza de armas de barranco, rodeado de comercio, supermercados, cadena de gimnasios, bancos, hub gastrónomico y mucho más. características del departamento: Área total: 40 m2 - 1 dormitorio - área de lavandería - 1 baño completo - Cocina equipada estilo americana4to Piso con ascensor modernoEdificio residencial de 5 pisos / 3 departamentos por piso Precio usd 100, 000 Negociabledistribución del departamento: - Amplia sala comedor con excelente iluminación natural y ventilación. - cocina estilo americana con reposteros altos - bajos material de melamine, enchape de porcelanato en pared, tablero de cuarzo, grifería moderna. Incluye encimera, horno y campana extractora marca sole. - área de lavandería cerrada incluye Terma marca sole, lavadero, tendal y puertade piso a techo- baño completo con ventilación natural, grifería moderna, ducha estilo española, puerta de vidrio, espejo empotrado biselado y tablero de cuarzo. - dormitorio principal con capacidad para cama Queen o King y amplio walking closet con doble cajonería, divisiones, espacio para maletas y tubo de acero. áreas comunes: Lobby Recepción y acogedor patio interior. *cuota de mantenimiento: 270 soles (personal de conserjería, sistema de cámara de vigilancia, limpieza del edificio - áreas comunes, consumo de agua, mantenimiento de ascensor y red wifi). * El edificio es un estilo boutique (pocos departamentos) y cuenta con el sistema de red calidda instalado y listo para su conexión. * El departamento cuenta con su documentación en regla listo para su venta o su transferencia. Nos rodea excelentes áreas verdes alrededor del departamento como: parque la familia manuel montero, parque de los ganzos y parque de los heroes. Ideal para vivir o invertir. La diversidad cultural y gastronómica que ofrece Barranco como restaurantes(Terminal Pesquero, La Vaca Negra, La Bodega Verde) cafeterías (Cosmo Cafe, Momentum Cafe), panaderías (Apuros Panadería Artesanal) con estilo moderno, también instituciones financieras (interbank, bcp, scotiabank, bbva), farmacias, cadena de gimnasio (B2 - smart fit), instituciones educativas (utec) y mucho más que permite conectar más rápido con la ciudad y tener todo muy cerca de ti, Si deseas conocer mucho más este impecable departamento en una zona tranquila y turística de Barranco, puedes contactarte a los siguientes números: Giuliana Leiva Ver datos - Renzo Arboleda Ver datos. Un gusto ayudarte a encontrar tu próxima inversión!",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-barranco-lima-1-dormitorio-149389754?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=52&n_pos=28,urbania
