id,precio_soles,precio_dolares,mantenimiento,direccion,ubicacion,area_total,dormitorios,banos,estacionamientos,descripcion,url,site
17605,0,57000,0,"Departamento en San Juan De Miraflores, Lima","San Juan de Miraflores, Lima",65,2,1,0,DEPARTAMENTO FULL REMODELADO EN SAN JUAN DE MIRAFLORES  Ubicación estratégica: Cruce de Av. Miguel Iglesias con Jr. Buenaventura...,https://www.laencontre.com.pe/inmueble/e5ba-8260-19c73db-8a13734e765c-7f3b,laencontre
17606,0,120845,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",75,3,2,0,Condominio Moderno y Familiar pensado para tu bienestar diseñado con funcionalidad inteligente  materiales eco-amigables...,https://www.laencontre.com.pe/inmueble/f052-be43-19d318b-54c2a8dde7e8-7769,laencontre
17607,0,84526,0,"Departamento en Av. Canadá, La Victoria, Perú","Santa Cruz, Miraflores, Lima",36,1,1,0,PROYECTO RESIDENCIAL LA VICTORIA - DPTOS. DE 1 A 3 DORM. DISFRUTA DEL PARQUE PRIVADO Y RECONÉCTATE CON LA NATURALEZA ...,https://www.laencontre.com.pe/inmueble/58b0-a5f0-19a8855-95909709878d-70b5,laencontre
17608,0,143938,0,"Departamento en Calle Juan Enrique Valladares, San Miguel, Perú","Maranga, San Miguel, Lima",73,3,2,0,"PROYECTO RESIDENCIAL – ENTREGA SETIEMBRE 2025 – SAN MIGUEL Moderno & Minimalista Ubicado en San Miguel, entre la intersección...",https://www.laencontre.com.pe/inmueble/2e4d-ae38-194618c-f1013279eb95-8081,laencontre
17609,0,237000,0,"Departamento en Av. Ayacucho 1646, Santiago De Surco, Perú","Santiago de Surco, Lima",124.26,3,4,0,"𝗗𝗘𝗣𝗔𝗥𝗧𝗔𝗠𝗘𝗡𝗧𝗢 DUPLEX 𝗩𝗜𝗦𝗧𝗔 𝗜𝗡𝗧𝗘𝗥𝗡𝗔 𝗖𝗢𝗡 𝗕𝗔𝗟𝗖𝗢́𝗡, 𝗔𝗠𝗣𝗟𝗜𝗢, 𝗟𝗨𝗠𝗜𝗡𝗢𝗦𝗢, 𝗧𝗥𝗔𝗡...",https://www.laencontre.com.pe/inmueble/7c50-a496-19d0e69-7cb5a3590070-7697,laencontre
17610,0,239000,0,"Departamento en Calle Tradiciones, San Isidro, Perú","El Olivar, San Isidro, Lima",142.52,3,2,0,🌿 Bello Hogar Único en el Cuadrante más Noble de San Isidro Lo valioso es lo que no se repite. A cuadras del Bosque El ...,https://www.laencontre.com.pe/inmueble/32b4-b8e3-19b9f5a-b0b8598047f5-72c2,laencontre
17611,0,90000,0,"Departamento en Cercado De Lima, Lima","Cercado de Lima, Lima",62.99,2,1,0,"Departamento 2 dorm | Iluminado | Alta conectividad | Zona familiar Departamento de 62.99 m² en Surco, ubicado estratégicamente...",https://www.laencontre.com.pe/inmueble/7223-a28e-19d11c7-c14a0ef6f0b3-7ca8,laencontre
17612,0,136000,0,"Departamento en Pueblo Libre, Lima","Pueblo Libre, Lima",77,3,2,0,"¡Tu nuevo hogar en Pueblo Libre! ¿Buscas un hogar cómodo, moderno y en una ubicación estratégica? Este departamento flat...",https://www.laencontre.com.pe/inmueble/7c3c-9c8e-197f6a3-bfb25ccb2ce0-76ef,laencontre
17613,0,260000,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",122,4,3,0,"Descubre estos dos modernos departamentos de estreno, estratégicamente ubicados en una zona residencial tranquila de Santiago...",https://www.laencontre.com.pe/inmueble/8e8f-84a2-19cb1a5-a59eaaf590e7-7561,laencontre
17614,0,115000,0,"Departamento en Cercado De Lima, Lima","Cercado de Lima, Lima",90,2,2,0,VENTA DEPARTAMENTO UBICADO EN BREÑA Aprovecha esta oportunidad de vivir en uno de los mejores lugares de Breña con diversos...,https://www.laencontre.com.pe/inmueble/d887-895e-19d273e-12925fb9550b-7e18,laencontre
17615,0,109000,0,"Departamento en Risso, Lima","Risso, Lince, Lima",92,0,2,0,¿Invertirías en un departamento que ya genera ingresos desde el primer mes? Te presento una oportunidad real de inversión...,https://www.laencontre.com.pe/inmueble/7b41-b2d1-19cea4b-f366b7186620-7eea,laencontre
18570,0,0,0,"Exclusivo proyecto en: av 28 de julio 360, miraflores!","Apartamento en Miraflores, Lima",0,0,3,0,"Exclusivo Proyecto ubicado en Av. 28 de Julio 360: Contempla 112 dptos. en un edificio de 17 pisos. Los flats van desde 60 m2 hasta 93 m2. Dúplex de 90m2 último piso. Inicio de Preventa: Junio 2021 Inicio de Obra: Diciembre 2022 Entrega: último trimestre de 2024 Financia: BCP Proyecto Ecoamigable: Con certificación LEED. 5 sótanos para estacionamientos y depósitos. Área Social (piscina, parrilla, gym, sala de trabajo y tienda) Disponibilidad para 1 cochera (precio aparte del dpto.) Estacionamiento de bicicleta en el área común para uso de los propietarios. Nuestros proyectos se diferencian por los finos acabados y diseños de ultima generación: -Pisos de Bambú -Porcelanato en pisos y paredes de baños y cocinas. -Tableros de Cuarzo y espejos en baños. -Muebles de melamina en cocinas acabados en poliuretano. -Tablero de Cuarzo en cocinas. -Closets equipados con cajonería y divisiones. -Vidrios templados en mamparas y ventanas. -Griferia Fv -Puertas contraplacadas en MDF. ** Características",https://www.infocasas.com.pe/exclusivo-proyecto-en-av-28-de-julio-360-miraflores/188305406,infocasas
18571,0,0,0,Residencial san antonio de surco,"Apartamento en Santiago De Surco, Lima",0,0,3,0,"VISITANOS en la Residencial SAN ANTONIO de Surco, exclusivos departamentos proyecto financiado por BANBIF. Ofrecemos el mejor estilo de vida para ti y tu familia, en la mejor zona de SURCO, nos encontramos ubicados en calle Los Ficus Mz. B Lt. 09 urb. San Antonio, en una zona que conecta a diferentes lugares, cerca de todo lo que necesitas como centros comerciales, bancos, parques, restaurantes, avenidas principales, colegios, universidades, etc. Te brindamos comodidad y un buen diseño en donde tendrás FLATS Y DUPLEX de 1,2,3 y 4 dormitorios de 23 departamentos distribuidos en 6 pisos, pensado para familias como la tuya, que necesitan espacio y exclusividad en un mismo lugar. Contamos con excelentes acabados y distribución en cada uno de nuestros departamentos. También tenemos increíbles áreas sociales, lobby, ascensor, zona de parrillas, terrazas, estacionamiento para bicicletas, pet friendly(pet shower), estacionamientos y depósitos. Los Dptos. tienen precio de Pre venta a partir de S/ 258,209.00 soles.(PROYECTO EN CONSTRUCCION al 57%) Para mayor información consultar en nuestra web **** ***. ¡¡¡Entrega Marzo 2023!!!",https://www.infocasas.com.pe/residencial-san-antonio-de-surco/188236820,infocasas
17617,0,43004,0,"Departamento en Cercado De Lima, Lima","Cercado de Lima, Lima",50,2,1,0,"VENDO DEPARTAMENTO EN CONDOMINIO. GIRASOLES 3RA ETAPA PISO 7 COMAS 50m2Se encuentra en una zona tranquila, rodeado de parques...",https://www.laencontre.com.pe/inmueble/a2c0-8df5-19c4fcd-9b8df6996d19-720c,laencontre
17618,0,207311,0,"Departamento en Urb La Castellana, Santiago De Surco, Perú","Santiago de Surco, Lima",108.11,3,3,0,"Te presentamos las unidades 201, 202, 301, 401 y 402 del EDIFICIO SUMAQ, una inversión inteligente para quienes buscan calidad...",https://www.laencontre.com.pe/inmueble/3a21-996e-19adb4b-1ff114c77218-72c0,laencontre
17619,0,156002,0,"Departamento en Jirón Pedro Conde, Lince, Perú","Lobatón, Lince, Lima",64.55,2,2,0,"VENTA DE DEPARTAMENTO EN LINCE Ubicado en la cuadra 1 del Jr. Pedro Conde, a una cuadra de la Av. Arequipa y a pocas cuadras...",https://www.laencontre.com.pe/inmueble/906f-a2d9-19c954d-6a808aac4f58-7494,laencontre
17620,0,110000,0,"Departamento en Avenida Brasil 840, Breña, Perú","28 De Julio, Breña, Lima",60.97,2,2,0,"Breña, Venta Lindo Departamento A 1 en bello condominio a una CDRA. del Cc La Rambla $115.000 Precio $115,000 Área: 60.93m2...",https://www.laencontre.com.pe/inmueble/5eef-ad92-1936c09-6808489cdd7c-7801,laencontre
17621,0,151998,0,"Departamento en Maranga, Lima","Maranga, San Miguel, Lima",78.25,3,2,0,VENDO DEPARTAMENTOS DE ESTRENO CON VISTA INTERIOR CERCA A PARQUES- San Miguel ¡No paga alcabala! Entrega Mayo 2025 Banco...,https://www.laencontre.com.pe/inmueble/1750-85f2-19aeb35-a94c715b3ec9-7861,laencontre
17622,0,125356,0,"Departamento en Franklin, Surquillo, Perú","Surquillo, Lima",79,2,1,0,Depa de estreno con terraza de 2 hab + cuarto de estudio 2 baños ) closet cocina equipada tablero de cuarzo en cocina baños...,https://www.laencontre.com.pe/inmueble/7ef2-9e34-19d13b5-de76f6cdc3ae-7ea1,laencontre
17623,0,128000,0,"Departamento en San Martin De Porres, Lima","San Martin de Porres, Lima",148,3,4,0,"✨✨✨𝙎𝙀 𝙑𝙀𝙉𝘿𝙀 𝘼𝙈𝙋𝙇𝙄𝙊 𝘿𝙐𝙋𝙇𝙀𝙓 𝟭𝟰𝟖․𝟬𝟬 𝗠𝟮 𝗖𝗢𝗡 𝙊𝙋𝘾𝙄𝙊𝙉 𝘿𝙀 𝗖𝗢𝗖𝗛𝗘𝗥𝗔 🚗, 𝐀 𝟏𝟓 𝐌𝐈𝐍𝐔𝐓𝐎𝐒...",https://www.laencontre.com.pe/inmueble/9930-b503-19baabb-abcb43f3433c-772f,laencontre
17624,0,264800,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",218,4,4,0,LINDO Y ACOGEDOR DUPLEX A PRECIO DE OCASION CON 2 COCHERAS!! EXCELENTE OPORTUNIDAD DE VIVIR EN VALLE HERMOSO - SURCO Ubicado...,https://www.laencontre.com.pe/inmueble/aa6e-bdc0-196e233-4140f53c0210-71c6,laencontre
17625,0,53384,0,"Departamento en Calle 32 Mz.p2 - Lt.93, Lurigancho-chosica, Perú","Chosica, Lima",86,3,2,0,Departamento en segundo piso en la Urb. San Antonio de Carapongo en Lurigancho-Chosica. Cuenta con: 3 dormitorios (el principal...,https://www.laencontre.com.pe/inmueble/7415-8169-19d2c69-2a4b4192f27f-7435,laencontre
17626,0,163293,0,"Departamento en La Victoria, Lima","La Victoria, Lima",73,3,2,0,CONTACTO: GABRIELA FRISANCHOCEL: 9*8*6*4*3*5*7*6*3 Invierte o vive frente al Centro Financiero de San Isidro Ideal para: ...,https://www.laencontre.com.pe/inmueble/e90c-8155-19cffc0-3a4d8f29ee90-71b7,laencontre
17627,0,150000,0,"Departamento en La Molina, Lima","La Molina, Lima",79,3,2,0,"CONTACTO: GABRIELA FRISANCHOCEL: 9*8*6*4*3*5*7*6*3 Vive cómodo, bien conectado y sin remodelar nada más. Características ...",https://www.laencontre.com.pe/inmueble/4131-a341-19b9143-ceba594871d1-7d61,laencontre
17628,0,43004,0,"Departamento en Pachacamac, Lima","Pachacamac, Lima",58,3,2,0,"CONTACTO: JOSE PEREZCEL: 9*0*7*5*1*9*8*8*8 Comodidad, seguridad y excelente conectividad en un solo lugar Si buscas un departamento...",https://www.laencontre.com.pe/inmueble/45d3-90b1-19abef9-e701bb3e4bc8-7e6f,laencontre
17629,0,65000,0,"Departamento en Cercado De Lima, Lima","Cercado de Lima, Lima",66,3,1,0,CONTACTO: SEBASTIAN SARAVIACELL: 9*9*3*4*4*4*5*3*1 DÚPLEX EN VENTA | CERCADO DE LIMA Invierte en tu propio departamento dentro...,https://www.laencontre.com.pe/inmueble/2b5a-af1f-19a3839-e1ff10db80a7-7e80,laencontre
17630,0,72000,0,"Departamento en Avenida General César Canevaro 965, Lince, Perú","Risso, Lince, Lima",62,1,1,0,"🏡 DEPARTAMENTO EN VENTA – AV. CANEVARO, LINCE Excelente oportunidad para vivir o invertir en una de las zonas más céntricas...",https://www.laencontre.com.pe/inmueble/7136-9135-19d2b7e-808309d67a71-7090,laencontre
17631,0,220000,0,"Departamento en Surquillo, Lima","Surquillo, Lima",130,3,3,0,"Ubicación estratégica: A 1 cuadra de Chacarilla, en zona residencial tranquila y segura. Fácil acceso a avenidas principales...",https://www.laencontre.com.pe/inmueble/13b1-bf42-19d88cb-dea64ec25ac5-77e3,laencontre
17632,0,400000,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",245,4,3,0,Penthouse dúplex en Chacarilla con amplia terraza y excelente ubicación ¡Gran oportunidad! Exclusivo penthouse dúplex de...,https://www.laencontre.com.pe/inmueble/5f7-9649-19b336a-a6fbe7b53863-76f5,laencontre
17633,0,550000,0,"Departamento en Ca. Los Laureles 265, San Isidro 15073, Perú","Country Club, San Isidro, Lima",569,4,3,0,"🏙️ Venta de Hermoso Penthouse en San Isidro Exclusiva Ubicación 🌟 Tiene los mejores bancos cerca como BCP, INTERBANK asi...",https://www.laencontre.com.pe/inmueble/85cd-a022-19bfb5d-8a25fdc3878b-74ce,laencontre
17634,0,71179,0,"Departamento en Urb Santa Paula Etapa 1- Puente Piedra, Puente Piedra, Perú","Puente Piedra, Lima",105,3,2,0,"Si esta oportunidad es de tu interés, comunicarte con Yuli Aldana al 9.3.5. 4.3.5. 9----. Agente inmobiliaria asociada a ...",https://www.laencontre.com.pe/inmueble/f831-865c-19d64fc-77c8cb22b535-7601,laencontre
17635,0,85119,0,"Departamento en Urb. La Campiña, Chorrillos, Perú","Chorrillos, Lima",70,3,2,0,"VENTA DE DEPARTAMENTO REMODELADO 70 M² CON DEPÓSITO, CONDOMINIO ARQUÍMEDES CHORRILLOS Ubicación: Urb. La Campiña, Chorrillos...",https://www.laencontre.com.pe/inmueble/edf4-9e4a-19d1bb0-9673388e22f-709b,laencontre
17636,0,133462,0,"Departamento en Jirón General Varela, Breña, Perú","28 De Julio, Breña, Lima",70,3,2,0,"DEPARTAMENTO DE 70M2 CERCA A LA RAMBLA BRASIL - BREÑA Venta S/ 450,000 - NEGOCIABLE Mantenimiento S/ 200 • Jr. Gral Varela...",https://www.laencontre.com.pe/inmueble/1fed-8337-19ba8de-9e0f0757f92d-73c2,laencontre
17637,0,98000,0,"Departamento en San Martin De Porres, Lima","San Martin de Porres, Lima",124,4,3,0,"CONTACTO: LORENA GARCIACEL: 9*7*1*7*9*7*8*8*1 Descubre este amplio dúplex de 120 m², ubicado en 5.° y 6.° piso, ideal para...",https://www.laencontre.com.pe/inmueble/3dd0-867a-19ca67d-ae8cd85e4ac1-7331,laencontre
17638,0,139900,0,"Departamento en Cercado De Lima, Lima","Cercado de Lima, Lima",88,3,2,0,CONTACTO: SANTA CRUZ BUENDÍA YIENY KENNITHCELL: 9*8*6*9*8*7*3*4*6 Hermoso departamento de 87 m² en Santa Beatriz – 2do Piso...,https://www.laencontre.com.pe/inmueble/4a8c-a23a-19a95c6-91daacf24e82-7468,laencontre
17639,0,68000,0,"Departamento en San Martin De Porres, Lima","San Martin de Porres, Lima",120,3,2,0,CONTACTO: SANDRA MAURICIOCELL: 9*5*2*6*5*2*4*1*4 ¡Oportunidad única en San Martín de Porres! Vive cómodo o invierte con seguridad...,https://www.laencontre.com.pe/inmueble/c4ff-b8d3-19a142c-3937e8d58dec-73fb,laencontre
17640,0,95000,0,"Departamento en Mariano Necochea 396, Comas, Perú","Rimac, Lima",131,3,2,0,🔹 Área ocupada: 131.32 m² 🔹 Área techada: 124.44 m² 🔹 Estacionamiento: 1 cochera techada (sistema elevadizo) 🔹 Urb. El...,https://www.laencontre.com.pe/inmueble/93f0-abf6-19d319a-213f108b3f1e-7564,laencontre
17641,0,214067,0,"Departamento en Santa Cruz, Lima","Santa Cruz, Miraflores, Lima",94,3,2,0,"Departamento de estreno en Calle Piura 655 –dpto. 503 Miraflores 3 dorm-2 baño 94 m2 Precio: S/ 734,250 incluye 1 estacionamiento...",https://www.laencontre.com.pe/inmueble/1a65-8b4e-19d0330-cfd6919f6ef0-79b6,laencontre
17642,0,95000,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",76,3,2,0,¡VIVE CERCA DE TODO! DPTO. DE 2 DORMITORIOS EN SURCO ¿Buscas el equilibrio perfecto entre ubicación y confort? Este departamento...,https://www.laencontre.com.pe/inmueble/202d-a5d7-19d73a0-5dc8257b8153-7645,laencontre
17643,0,180000,0,"Departamento en R2j4+pr8 Surco, Perú","Santiago de Surco, Lima",206,3,3,0,"✨ Amplio departamento en Surco con aires y gran terraza privada Vive en una de las zonas más estratégicas de Surco, con ...",https://www.laencontre.com.pe/inmueble/4185-bce3-19d25e9-a7bada48c6ac-76d2,laencontre
17644,0,133165,0,"Departamento en José Gregorio Paredes 273, Pueblo Libre, Perú","Pueblo Libre, Lima",64.65,2,2,0,"Hermoso departamento en condominio moderno, ideal para vivir o invertir. 📐 64.65 m² – 7° piso con ascensor 🚗 Cochera techada...",https://www.laencontre.com.pe/inmueble/eb71-a2e4-19cbf45-fe8796a9f72-736d,laencontre
17645,0,166086,0,"Departamento en Miraflores, Lima","Miraflores, Lima",68,2,2,0,"Ubicación privilegiada en la avenida Aramburu, cerca de avenidas principales, supermercados, a pocos minutos de restaurantes...",https://www.laencontre.com.pe/inmueble/dac8-8703-198c492-aa6d2d859903-77c5,laencontre
17646,0,175000,0,"Departamento en Surquillo, Lima","Surquillo, Lima",102,3,2,0,Para mayor información llamar o enviar Whatsapp. (950)(727)(742) Jaime Núñez VENDO HERMOSO Y AMPLIO DEPARTAMENTO EN URB....,https://www.laencontre.com.pe/inmueble/affb-8453-194cd6a-6fe6114d96dc-76e6,laencontre
17647,0,490000,0,"Departamento en Country Club, Lima","Country Club, San Isidro, Lima",253.25,3,3,0,"Características principales: - Ubicación: Calle Los Eucaliptos altura cdra 2, San Isidro - Flat en 2do piso Totalmente ...",https://www.laencontre.com.pe/inmueble/e88f-a4c6-1999cdd-d60a67817ca8-7796,laencontre
17648,0,98500,0,"Departamento en Avenida Principal, Surquillo, Lima, 15038, Per","Surquillo, Lima",55,2,2,0,"VENTA DE DEPARTAMENTO EN PISO 14 EN SURQUILLO - ZONA TOP Si buscas vivir en una zona estratégica de Lima, céntrica y moderna...",https://www.laencontre.com.pe/inmueble/638d-b2b4-19d3072-b9669972827b-757a,laencontre
17649,0,85000,0,"Departamento en Condominio Villa Santa Clara, Avenida Nicolás Ayllón, Ate, Perú","Santa Clara, Ate, Lima",83,3,2,0,"Venta de DEPARTAMENTO en PRIMER Piso en el Condominio Villa de Santa Clara, Huachipa, Ate. El condominio se encuentra en ...",https://www.laencontre.com.pe/inmueble/b6e-98c6-19a0801-5fe18331afcf-7602,laencontre
17650,0,149000,0,"Departamento en San Borja, Lima","San Borja, Lima",85,3,2,0,"📍 Cerca al parque Jacaranda, altura de la cuadra 35 de la Avenida Javier Prado Este Ubicado en una zona residencial tranquila...",https://www.laencontre.com.pe/inmueble/e45f-bd5e-19d1be2-49a457a9ce8a-76b5,laencontre
17651,0,93423,0,"Departamento en Jirón Valentín Espejo, San Juan De Miraflores, Lima, 15824, Per","San Juan de Miraflores, Lima",110,3,1,0,✨ VENTA DEPARTAMENTO – SAN JUAN DE MIRAFLORES ✨ 📐 Área: 110 m² – 2do piso 🏞 Frente a parque | Independizado y saneado ...,https://www.laencontre.com.pe/inmueble/a803-910e-1995869-657d4ae225dc-7adb,laencontre
17652,0,180000,0,"Departamento en La Victoria, Lima","La Victoria, Lima",196,3,2,0," ¡Oportunidad de inversión en el corazón de La Victoria! . Departamento en Altos, con entrada independiente, segundo piso...",https://www.laencontre.com.pe/inmueble/981-bf1c-19d0e59-1cadb2e5192d-75e1,laencontre
17653,0,110224,0,"Departamento en Pueblo Libre, Lima","Pueblo Libre, Lima",56.36,2,2,0,"Vive alto, vive diferente en Jesús María Un proyecto moderno y funcional ubicado en una de las avenidas más ...",https://www.laencontre.com.pe/inmueble/4bae-a3f3-1990d87-72f8f0603b93-7719,laencontre
17654,0,185000,0,"Departamento en Las Lomas, La Molina, Perú","La Planicie, La Molina, Lima",120,3,3,0,"Decripción: •⁠ ⁠Dpto. Ubicado en las Lomas de la Molina •⁠ ⁠Precio : $ 185,000.00 •⁠ ⁠Antigüedad: 15 años •⁠ ⁠Piso...",https://www.laencontre.com.pe/inmueble/c496-984b-19d0de1-20a7615b5205-7364,laencontre
17655,0,98969,0,"Departamento en Open Plaza, Tomas Marsano, Surquillo, Perú","Cercado de Lima, Lima",43.21,1,1,0,DEPARTAMENTO EN VENTA 43M2 – 1D – BALCÓN - SURQUILLO Moderno Edificio de 18 Pisos Hall de recepción Área de 43.21 m2 -...,https://www.laencontre.com.pe/inmueble/fe18-aa44-19958ec-61d10588387c-7531,laencontre
17656,0,107000,0,"Departamento en San Martin De Porres, Lima","San Martin de Porres, Lima",190,4,2,0,CONTACTO: TANIA PARRACEL: 9*7*0*1*4*5*7*5*1  VENTA DE DEPARTAMENTO FRENTE A LA UNI Y CERCA A CAYETANO HEREDIA 189m2 1ER PISO...,https://www.laencontre.com.pe/inmueble/6929-b81e-199ea20-d912810aa78a-7236,laencontre
17657,0,125900,0,"Departamento en Jr. República Del Líbano 123, Santiago De Surco, Perú","Santiago de Surco, Lima",52.17,1,1,0,"Departamento ubicado en Jr. República de Líbano 123 Dpto. 1013 – Los Cedros, Santiago de Surco, en una zona moderna y estratégica...",https://www.laencontre.com.pe/inmueble/aa62-ad43-19d69fe-a4c77291cc15-73ca,laencontre
17658,0,469999,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",409,6,5,0,"Exclusivo dúplex ubicado en Jr. Emancipación 281 Dpto. 403 – El Derby de Monterrico, Santiago de Surco, en una de las zonas...",https://www.laencontre.com.pe/inmueble/14fc-a83c-19d41d9-2cdbd10ca775-7865,laencontre
17659,0,70000,0,"Departamento en Calle Los Rosales, Villa María Del Triunfo, Lima, 15828, Per","San Juan de Miraflores, Lima",75,2,1,0,SE VENDE DEPARTAMENTO EN TERCER PISO EN VILLA MARIA DEL TRIUNFO US$70MIL DÓLARES ¡Gran Oportunidad! Departamento Amplio ...,https://www.laencontre.com.pe/inmueble/3bc8-8665-19d4cd2-20698ace37c1-7831,laencontre
17660,0,70000,0,"Departamento en Calle Los Rosales, Villa María Del Triunfo, Lima, 15828, Per","San Juan de Miraflores, Lima",75,2,1,0,SE VENDE DEPARTAMENTO EN SEGUNDO PISO EN VILLA MARIA DEL TRIUNFO US$70MIL DÓLARES ¡Gran Oportunidad! Departamento Amplio...,https://www.laencontre.com.pe/inmueble/47d-8ee4-19d4cd0-5911b50b5bdb-76b3,laencontre
17661,0,125000,0,"Departamento en Jirón Ayacucho 557, Magdalena Del Mar, Lima, 15086, Per","Magdalena del Mar, Lima",103.96,4,2,0,"Imagina vivir en una zona tradicional, con techos altos y la esencia de las quintas limeñas, pero con el confort de una remodelación...",https://www.laencontre.com.pe/inmueble/542b-a4f5-dd428193-4cbdd343932-41d5,laencontre
17662,0,98000,0,"Departamento en Avenida Túpac Amaru 3601, Independencia, Lima, 15311, Per","Independencia, Lima",56.59,8,2,0,"Vivir en pisos altos no es solo una dirección, es una nueva forma de ver la vida. Desde el piso 22, disfruta cada amanecer...",https://www.laencontre.com.pe/inmueble/3502-8f22-b10a507c-5c407dee2feb-4f2b,laencontre
17663,0,153000,0,"Departamento en Jirón 27 250, San Borja, Lima, 15037, Per","San Borja, Lima",88,2,2,0,¡Oportunidad Única Departamento Flat en San Borja - Pentagonito! Área: De 88 m2 2do Piso sin ascensor 📍 Ubicación...,https://www.laencontre.com.pe/inmueble/eb95-8097-857683c0-d0a4e224de46-4ba3,laencontre
17664,0,112500,0,"Departamento en Calle Las Isabelitas, Ate, Lima, 15498, Per","Salamanca De Monterrico, Ate, Lima",107.27,4,2,0,"¿Buscas espacio real, buena ubicación y precio negociable? Este departamento de 4 dormitorios y 3 baños, en segundo piso...",https://www.laencontre.com.pe/inmueble/ccf9-89ba-84332194-3eaa8d0f2972-4a83,laencontre
17665,0,158671,0,"Departamento en Calle Río Moche 387, Magdalena Vieja, Lima, 15084, Per","Pueblo Libre, Lima",77.59,3,2,0,"""Imagina despertar cada día con la serenidad de un parque frente a ti, en un hogar lleno de espacio y recuerdos. Un departamento...",https://www.laencontre.com.pe/inmueble/7ff4-9015-58b69846-8fdc6ea75f6b-409f,laencontre
17666,0,195000,0,"Departamento en Avenida La Molina, Cooperativa La Molina Real, La Molina, Lima, 15026, Per","El Sol De La Molina, La Molina, Lima",135.9,3,1,0,"Ubicado en el Sol de la Molina , con fácil acceso a la Av. la Molina , a pocos metros de la Universidad de Ciencias y Artes...",https://www.laencontre.com.pe/inmueble/7d43-81ae-514798a0-2178e71c00da-4e23,laencontre
17667,0,158671,0,"Departamento en 149, Magdalena Vieja, Lima, Per","Pueblo Libre, Lima",77.59,3,2,0,"""Imagina despertar cada día con la serenidad de un parque frente a ti, en un hogar lleno de espacio y recuerdos. Un departamento...",https://www.laencontre.com.pe/inmueble/7844-9ced-435d573b-1e7a89141643-4e9d,laencontre
17668,0,80000,0,"Departamento en Jirón García Y García 301, Barranco, Lima, 15063, Per","Barranco, Lima",66,2,1,0,✨ DEPARTAMENTO EN VENTA EN BARRANCO – ¡OPORTUNIDAD! ¿Buscas tu primer hogar o una inversión inteligente? Esta puede...,https://www.laencontre.com.pe/inmueble/1ec3-9d9d-3b28db9d-eb0c23872b0c-4f8e,laencontre
17669,0,192000,0,"Departamento en Corpac, Lima","Corpac, San Isidro, Lima",63.58,2,2,0,"Venta de departamentos en estreno en centro financiero, San Isidro Vive en el corazón financiero de San Isidro con nuestros...",https://www.laencontre.com.pe/inmueble/84c2-8326-19ab7ce-aad77331f542-776b,laencontre
17670,0,388000,0,"Departamento en Jiron La Pradera, San Borja, Perú","San Borja, Lima",212.26,3,3,0,"**ENTREGA INMEDIATA/ NO PAGA ALCABALA** Jirón La Pradera, San Borja. Cerca Parque La Pradera y al C.C Chacarilla/Wong Lindo...",https://www.laencontre.com.pe/inmueble/fda8-981e-19c2241-2779fae6f8f1-7621,laencontre
17671,0,194000,0,"Departamento en Alameda Del Corregidor 1234, La Molina, Perú","La Molina, Lima",141,3,3,0,"Venta Departamento en Sirius S/ 659,600 Venta de Departamento en Primer Piso – Excelente Ubicación cerca a la Universidad...",https://www.laencontre.com.pe/inmueble/b30c-977b-19c71f4-94716d06304-74a0,laencontre
17672,0,140000,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",84,3,2,0,CONTACTO: DORIS CHANG – RE/MAX PRINCIPAL / 9.7.5.5.7.0.8----. DEPARTAMENTO SEMI AMOBLADO EN VENTA EN CONDOMINIO SEGURO ...,https://www.laencontre.com.pe/inmueble/2b85-b10a-19d4058-62ef4de6a6a3-7563,laencontre
17673,0,170535,0,"Departamento en Corpac, Lima","Corpac, San Isidro, Lima",71,3,2,0,CONTACTO: MARIA AREVALOCEL: 9*6*3*2*9*2*9*9*9 VENTA DE DEPARTAMENTO FRENTE A SAN ISIDRO Vive a un paso del Centro Financiero...,https://www.laencontre.com.pe/inmueble/9cef-8867-19cedba-57193f6b647c-75c8,laencontre
17674,0,149000,0,"Departamento en La Molina, Lima","La Molina, Lima",91,3,3,0,"CONTACTO: MARIA AREVALOCEL: 9*6*3*2*9*2*9*9*9 Departamento en la Molina. Av. Corregidor, cuadra 15 Vive cerca de La Molina...",https://www.laencontre.com.pe/inmueble/ea4d-a11e-19a51f8-7938d0b61e62-7da0,laencontre
17675,0,77000,0,"Departamento en Pasaje Los Fobos 176, Los Olivos, Perú","Los Olivos, Lima",67.18,2,2,0,"** QUINTO PISO: ------------------ Consta de: * Sala, comedor. * Cocina concepto abierto. * 1 Baño completo. No cuenta ...",https://www.laencontre.com.pe/inmueble/285e-8a8d-198ceba-5136df9f6faf-7454,laencontre
